Area_ha,Geo_id,count,dataset_name,sum
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,243,Oil_palm_Descals,0.0
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,434,Oil_palm_Descals,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,400,Oil_palm_Descals,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,227,Oil_palm_Descals,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,481,Oil_palm_Descals,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,1771,Oil_palm_Descals,0.0
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,3272,Oil_palm_Descals,30.866861315783773
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,229,Oil_palm_Descals,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,1357,Oil_palm_Descals,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,2210,Oil_palm_Descals,0.0
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,0,OECM,0.0
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,0,OECM,0.0
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,0,OECM,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,0,OECM,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,0,OECM,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,0,OECM,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,0,OECM,0.0
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,0,OECM,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,0,OECM,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,0,OECM,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,0,OECM,0.0
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,0,GLAD_Primary,0.0
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,0,GLAD_Primary,0.0
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,0,GLAD_Primary,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,0,GLAD_Primary,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,0,GLAD_Primary,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,0,GLAD_Primary,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,219,GLAD_Primary,14.475344137029323
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,27,GLAD_Primary,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,0,GLAD_Primary,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,0,GLAD_Primary,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,0,GLAD_Primary,0.0
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,137,WDPA,8.2756722653029
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,41,WDPA,1.9789753630465154
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,68,WDPA,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,65,WDPA,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,40,WDPA,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,78,WDPA,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,250,WDPA,16.101555577592528
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,458,WDPA,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,38,WDPA,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,190,WDPA,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,310,WDPA,0.0
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,116,TMF_disturbed,0.8512770552553384
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,34,TMF_disturbed,0.4668368919222962
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,62,TMF_disturbed,2.825576677567819
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,53,TMF_disturbed,0.2332561289855078
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,33,TMF_disturbed,0.6644473099533249
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,69,TMF_disturbed,3.455054046681114
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,218,TMF_disturbed,0.8104277062357641
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,390,TMF_disturbed,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,33,TMF_disturbed,0.26151657945969525
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,168,TMF_disturbed,5.038416916336498
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,270,TMF_disturbed,14.017372152443023
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,116,TMF_plant.,0.0
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,34,TMF_plant.,0.0
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,62,TMF_plant.,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,53,TMF_plant.,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,33,TMF_plant.,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,69,TMF_plant.,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,218,TMF_plant.,0.0
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,390,TMF_plant.,31.203496459710824
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,33,TMF_plant.,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,168,TMF_plant.,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,270,TMF_plant.,0.0
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,116,TMF_undist.,0.022677396296286116
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,34,TMF_undist.,0.0
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,62,TMF_undist.,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,53,TMF_undist.,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,33,TMF_undist.,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,69,TMF_undist.,0.1952401648257293
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,218,TMF_undist.,15.786932895230313
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,390,TMF_undist.,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,33,TMF_undist.,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,168,TMF_undist.,7.6721056840875566
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,270,TMF_undist.,6.471314535275393
8.316153137296546,0520cfac98fbc1bd7952b1c07a9f6983b83625722b6f665ea83ac9aad3512918,2562,RADD_alerts,24.947411159195894
1.9902102530029702,b84f55de2b7f3c77d1cbeb8b026a1b29be42d8b08d92058c9143e0556456820f,734,RADD_alerts,7.225223843307764
3.8155231850621285,b7c15efb6e3c63fcfe649a2d994973a6f5caa844f720f0edb7cf24f6a6c3c1b3,0,RADD_alerts,0.0
3.62819013704216,fa2aff0d60cf1bc0e1f1dd4b91daf932940c31c021ca1b84f5b9445855eef02f,0,RADD_alerts,0.0
1.947148220687444,88bec54ad04804f5b1fafbc131266640a129be2840fa6797cda358d7e831b907,0,RADD_alerts,0.0
4.171950569175224,ef2f7c46fbe4fc892fdb81f9a31c9c507b9f1e4548504247dcbbab28cf8e436c,0,RADD_alerts,0.0
16.676076877019806,97408ef7bdac487e4a42e4abf20492b786310889fd4b0478603e2d0004c40bfb,1663,RADD_alerts,16.357958047555794
31.35335684088194,c288d6c94efa9011c0e3452af9f7fa0941661377030e10d29c68764617f9816d,0,RADD_alerts,0.0
1.9735646658613755,1a41a309ae2387f36a604c9a6c81887e64357a7f61d228758e23ef766286fcd7,0,RADD_alerts,0.0
12.782163114864709,1a4472dc40700ef33f931863f58d444f243d64418616678fcf85c57e1f4bbf45,0,RADD_alerts,0.0
20.979337169955787,8e2accea7ddbb84b7f6001e00bcb60f57f563c80633b53859993522a6f05727a,0,RADD_alerts,0.0
